Date,Price,Returns
2014-10-01,45.900001525878906,
2014-10-02,45.7599983215332,-0.0030501786425163324
2014-10-03,46.09000015258789,0.007211578740364599
2014-10-06,46.09000015258789,0.0
2014-10-07,45.52999877929688,-0.012150170784053782
2014-10-08,46.77999877929688,0.027454426389494913
2014-10-09,45.84999847412109,-0.019880297764936605
2014-10-10,44.02999877929688,-0.03969465115361914
2014-10-13,43.650001525878906,-0.008630417078200114
2014-10-14,43.72999954223633,0.0018327150873063136
2014-10-15,43.220001220703125,-0.011662436013534005
2014-10-16,42.7400016784668,-0.011105958553430106
2014-10-17,43.630001068115234,0.02082356936585783
2014-10-20,44.08000183105469,0.01031402135968107
2014-10-21,44.880001068115234,0.018148802264725372
2014-10-22,44.380001068115234,-0.011140819699204996
2014-10-23,45.02000045776367,0.014420896220037394
2014-10-24,46.130001068115234,0.02465572188061005
2014-10-27,45.90999984741211,-0.004769157069349994
2014-10-28,46.4900016784668,0.0126334531252974
2014-10-29,46.619998931884766,0.002796241099689567
2014-10-30,46.04999923706055,-0.012226505960607814
2014-10-31,46.95000076293945,0.019544007400430052
2014-11-03,47.43999862670898,0.01043658904807332
2014-11-04,47.56999969482422,0.00274032613571884
2014-11-05,47.86000061035156,0.006096298452549664
2014-11-06,48.70000076293945,0.017551193938058818
2014-11-07,48.68000030517578,-0.0004106870113006478
2014-11-10,48.88999938964844,0.004313867772312463
2014-11-11,48.869998931884766,-0.0004090909800237297
2014-11-12,48.77999877929688,-0.0018416237887242115
2014-11-13,49.61000061035156,0.017015208114497637
2014-11-14,49.58000183105469,-0.0006046921775407776
2014-11-17,49.459999084472656,-0.0024203860861269355
2014-11-18,48.7400016784668,-0.014557165777059122
2014-11-19,48.220001220703125,-0.010668864174319559
2014-11-20,48.70000076293945,0.009954366032455475
2014-11-21,47.97999954223633,-0.014784419084671652
2014-11-24,47.59000015258789,-0.008128374184437459
2014-11-25,47.470001220703125,-0.0025215156860687316
2014-11-26,47.75,0.005898436319710099
2014-11-28,47.810001373291016,0.0012565732626390602
2014-12-01,48.619998931884766,0.01694201077865376
2014-12-02,48.459999084472656,-0.0032908237541564578
2014-12-03,48.08000183105469,-0.007841462249216669
2014-12-04,48.84000015258789,0.01580695284088618
2014-12-05,48.41999816894531,-0.008599549187763955
2014-12-08,47.70000076293945,-0.014869835465372572
2014-12-09,47.59000015258789,-0.0023060924233155866
2014-12-10,46.900001525878906,-0.01449881539181841
2014-12-11,47.16999816894531,0.005756857873819632
2014-12-12,46.95000076293945,-0.004663926532664009
2014-12-15,46.66999816894531,-0.00596384642053438
2014-12-16,45.15999984741211,-0.03235479710256284
2014-12-17,45.7400016784668,0.012843264681452915
2014-12-18,47.52000045776367,0.038915581853484094
2014-12-19,47.65999984741211,0.0029461150736491692
2014-12-22,47.97999954223633,0.006714219384152953
2014-12-23,48.45000076293945,0.009795773763803028
2014-12-24,48.13999938964844,-0.006398377056954452
2014-12-26,47.880001068115234,-0.005400879202942188
2014-12-29,47.45000076293945,-0.008980791469992866
2014-12-30,47.02000045776367,-0.009062176991820659
2014-12-31,46.45000076293945,-0.012122494455018784
2015-01-02,46.7599983215332,0.006673790172272431
2015-01-05,46.33000183105469,-0.009195819202596045
2015-01-06,45.650001525878906,-0.014677320921666404
2015-01-07,46.22999954223633,0.01270532304426375
2015-01-08,47.59000015258789,0.029418140251311176
2015-01-09,47.18999862670898,-0.008405159163613951
2015-01-12,46.59999847412109,-0.012502652463608155
2015-01-13,46.36000061035156,-0.005150168919057063
2015-01-14,45.959999084472656,-0.008628160496391146
2015-01-15,45.47999954223633,-0.010443854477762415
2015-01-16,46.2400016784668,0.016710689179419758
2015-01-20,46.38999938964844,0.0032438950202611228
2015-01-21,45.91999816894531,-0.010131520303662711
2015-01-22,47.130001068115234,0.026350238401974035
2015-01-23,47.18000030517578,0.0010608791836921316
2015-01-26,47.0099983215332,-0.0036032637249459043
2015-01-27,42.65999984741211,-0.09253347435514692
2015-01-28,41.18999862670898,-0.034458537880006745
2015-01-29,42.0099983215332,0.019907737852958185
2015-01-30,40.400001525878906,-0.0383241337771979
2015-02-02,41.27999877929688,0.021782109410423578
2015-02-03,41.59999847412109,0.007751930820906194
